1128, 716, 2473, 456
1129, 725, 2477, 456
1130, 699, 2459, 457
1131, 705, 2461, 459
1132, 712, 2455, 458
1133, 712, 2428, 453
1134, 721, 2413, 450
1135, 721, 2402, 442
1136, 734, 2398, 436
1137, 725, 2394, 428
1138, 735, 2357, 420
1139, 749, 2331, 407
1140, 764, 2325, 405
1141, 760, 2306, 407
1142, 778, 2283, 411
1143, 761, 2268, 417
1144, 773, 2274, 423
1145, 774, 2259, 436
1146, 770, 2268, 442
1147, 767, 2276, 449
1148, 758, 2285, 459
1149, 766, 2308, 464
1150, 754, 2315, 471
1151, 739, 2340, 472
1152, 725, 2344, 477
1153, 743, 2360, 486
1154, 761, 2380, 489
1155, 771, 2392, 490
1156, 753, 2373, 487
1157, 751, 2389, 484
1158, 740, 2402, 486
1159, 751, 2381, 491
1160, 744, 2377, 492
1161, 734, 2368, 499
1162, 733, 2389, 494
1163, 742, 2375, 501
1164, 735, 2371, 499
1165, 758, 2372, 506
1166, 764, 2373, 509
1167, 765, 2376, 517
1168, 757, 2375, 525
1169, 753, 2378, 532
1170, 763, 2377, 528
1171, 747, 2365, 533
1172, 751, 2367, 549
1173, 746, 2369, 554
1174, 738, 2363, 561
1175, 732, 2375, 571
1176, 743, 2372, 575
1177, 756, 2366, 579
1178, 743, 2375, 594
1179, 735, 2370, 598
1180, 740, 2371, 605
1181, 731, 2360, 621
1182, 740, 2358, 631
1183, 768, 2347, 632
1184, 770, 2332, 636
1185, 758, 2333, 624
1186, 758, 2327, 628
1187, 738, 2309, 633
1188, 753, 2301, 630
1189, 760, 2272, 622
1190, 769, 2251, 618
1191, 775, 2290, 611
1192, 787, 2266, 601
1193, 770, 2268, 594
1194, 756, 2273, 595
1195, 772, 2257, 588
1196, 776, 2261, 592
1197, 767, 2253, 583
1198, 774, 2279, 579
1199, 775, 2286, 581
1200, 770, 2276, 584
1201, 770, 2269, 583
1202, 770, 2287, 586
1203, 776, 2278, 578
1204, 766, 2266, 571
1205, 769, 2280, 564
1206, 771, 2272, 563
1207, 764, 2262, 562
1208, 768, 2252, 560
1209, 769, 2259, 555
1210, 759, 2253, 545
1211, 749, 2249, 551
1212, 787, 2273, 554
1213, 777, 2295, 556
1214, 795, 2312, 563
1215, 812, 2323, 559
1216, 812, 2328, 553
1217, 801, 2331, 552
1218, 791, 2337, 543
1219, 806, 2356, 541
1220, 778, 2343, 544
1221, 781, 2341, 534
1222, 792, 2371, 535
1223, 774, 2376, 541
1224, 784, 2381, 531
1225, 774, 2374, 533
1226, 756, 2357, 526
1227, 753, 2362, 522
1228, 735, 2361, 521
1229, 746, 2369, 523
1230, 739, 2360, 527
1231, 735, 2364, 539
1232, 712, 2364, 544
1233, 714, 2372, 542
1234, 727, 2377, 538
1235, 726, 2383, 549
1236, 724, 2395, 561
1237, 740, 2402, 581
1238, 737, 2391, 592
1239, 740, 2393, 602
1240, 753, 2378, 597
1241, 744, 2355, 599
1242, 730, 2332, 591
1243, 715, 2326, 586
1244, 732, 2315, 578
1245, 733, 2313, 568
1246, 726, 2278, 560
1247, 742, 2264, 549
1248, 749, 2256, 532
1249, 739, 2257, 537
1250, 743, 2262, 529
1251, 765, 2253, 535
1252, 763, 2251, 531
1253, 770, 2258, 533
1254, 788, 2271, 537
1255, 777, 2296, 538
1256, 774, 2313, 537
1257, 747, 2325, 549
1258, 752, 2332, 553
1259, 752, 2323, 552
1260, 755, 2335, 557
1261, 748, 2330, 553
1262, 748, 2339, 551
1263, 741, 2349, 551
1264, 762, 2339, 548
1265, 749, 2314, 547
1266, 744, 2304, 545
1267, 762, 2287, 538
1268, 754, 2271, 533
1269, 756, 2263, 540
1270, 748, 2260, 549
1271, 746, 2252, 549
1272, 735, 2259, 539
1273, 736, 2258, 530
1274, 736, 2273, 520
1275, 733, 2274, 519
1276, 718, 2304, 513
1277, 736, 2315, 514
1278, 728, 2351, 515
1279, 727, 2369, 513
1280, 724, 2399, 503
1281, 714, 2426, 495
1282, 715, 2435, 487
1283, 714, 2449, 475
1284, 693, 2466, 479
1285, 684, 2497, 466
1286, 675, 2528, 469
1287, 688, 2520, 466
1288, 675, 2532, 453
1289, 682, 2516, 449
1290, 708, 2494, 438
1291, 689, 2483, 433
1292, 708, 2460, 436
1293, 723, 2463, 419
1294, 728, 2451, 408
1295, 742, 2460, 399
1296, 733, 2432, 388
1297, 735, 2406, 378
1298, 722, 2409, 371
1299, 731, 2391, 368
1300, 723, 2382, 353
1301, 702, 2367, 348
1302, 704, 2376, 339
1303, 702, 2343, 331
1304, 710, 2329, 331
1305, 737, 2304, 324
1306, 730, 2302, 322
1307, 746, 2272, 324
1308, 721, 2288, 318
1309, 732, 2303, 316
1310, 733, 2283, 313
1311, 740, 2281, 312
1312, 741, 2280, 307
1313, 741, 2277, 301
1314, 738, 2309, 298
1315, 743, 2335, 296
1316, 743, 2364, 294
1317, 748, 2381, 291
1318, 766, 2408, 292
1319, 764, 2428, 283
1320, 732, 2441, 279
1321, 737, 2440, 278
1322, 745, 2473, 275
1323, 717, 2487, 274
1324, 686, 2500, 274
1325, 687, 2519, 268
1326, 688, 2512, 263
1327, 700, 2525, 261
1328, 714, 2518, 263
1329, 710, 2541, 261
1330, 702, 2546, 255
1331, 685, 2532, 250
1332, 684, 2525, 250
1333, 702, 2506, 246
1334, 695, 2521, 245
1335, 679, 2503, 243
1336, 687, 2486, 241
1337, 682, 2478, 239
1338, 671, 2442, 234
1339, 686, 2420, 237
1340, 691, 2444, 244
1341, 687, 2452, 244
1342, 680, 2448, 244
1343, 676, 2444, 247
1344, 674, 2451, 251
1345, 669, 2454, 248
1346, 672, 2448, 247
1347, 681, 2463, 250
1348, 690, 2456, 250
1349, 708, 2463, 250
1350, 700, 2446, 254
1351, 704, 2447, 259
1352, 684, 2474, 257
1353, 685, 2473, 258
1354, 666, 2496, 256
1355, 669, 2492, 264
1356, 674, 2502, 262
1357, 680, 2482, 263
1358, 667, 2479, 257
1359, 664, 2481, 247
1360, 684, 2462, 248
1361, 680, 2459, 244
1362, 691, 2447, 241
1363, 702, 2441, 235
1364, 716, 2433, 236
1365, 714, 2400, 233
1366, 717, 2397, 233
1367, 702, 2400, 230
1368, 693, 2396, 230
1369, 683, 2385, 226
1370, 688, 2397, 224
1371, 704, 2398, 219
1372, 720, 2405, 218
1373, 732, 2429, 216
1374, 722, 2426, 212
1375, 730, 2419, 211
1376, 729, 2425, 205
1377, 717, 2447, 204
1378, 709, 2459, 203
1379, 719, 2464, 199
1380, 698, 2485, 198
1381, 707, 2479, 200
1382, 712, 2481, 199
1383, 718, 2483, 197
1384, 723, 2483, 191
1385, 714, 2499, 189
1386, 714, 2501, 188
1387, 705, 2523, 184
1388, 715, 2525, 181
1389, 724, 2521, 181
1390, 717, 2546, 178
1391, 696, 2546, 175
1392, 689, 2552, 168
1393, 683, 2544, 166
1394, 674, 2541, 167
1395, 689, 2540, 168
1396, 667, 2549, 169
1397, 663, 2538, 172
1398, 673, 2533, 174
1399, 677, 2527, 176
1400, 671, 2555, 179
1401, 695, 2557, 186
1402, 697, 2557, 188
1403, 688, 2555, 188
1404, 684, 2581, 186
1405, 706, 2576, 187
1406, 709, 2569, 190
1407, 705, 2539, 192
1408, 711, 2527, 193
1409, 694, 2498, 194
1410, 687, 2484, 192
1411, 687, 2503, 186
1412, 689, 2501, 187
1413, 689, 2481, 188
1414, 674, 2484, 185
1415, 669, 2498, 183
1416, 689, 2514, 186
1417, 698, 2509, 186
1418, 699, 2505, 184
1419, 718, 2535, 186
1420, 702, 2525, 190
1421, 714, 2527, 187
1422, 721, 2498, 186
1423, 717, 2452, 187
1424, 715, 2459, 185
1425, 722, 2457, 180
1426, 725, 2481, 179
1427, 718, 2479, 180
1428, 709, 2474, 179
1429, 702, 2473, 176
1430, 707, 2466, 172
1431, 707, 2450, 174
1432, 688, 2475, 167
1433, 691, 2481, 167
1434, 685, 2468, 167
1435, 675, 2482, 172
1436, 656, 2459, 180
1437, 659, 2464, 181
1438, 678, 2453, 181
1439, 667, 2494, 184
1440, 670, 2480, 183
1441, 670, 2493, 182
1442, 650, 2524, 185
1443, 676, 2526, 188
1444, 676, 2509, 190
1445, 692, 2527, 194
1446, 693, 2533, 195
1447, 689, 2533, 195
1448, 689, 2523, 189
1449, 690, 2533, 191
1450, 678, 2529, 190
1451, 682, 2519, 192
1452, 666, 2530, 196
1453, 660, 2525, 198
1454, 667, 2536, 200
1455, 674, 2535, 200
1456, 693, 2537, 194
1457, 683, 2529, 194
1458, 674, 2512, 190
1459, 686, 2505, 186
1460, 679, 2518, 184
1461, 704, 2514, 180
1462, 700, 2526, 183
1463, 698, 2523, 178
1464, 684, 2513, 178
1465, 669, 2544, 180
1466, 671, 2572, 179
1467, 661, 2576, 177
1468, 669, 2571, 177
1469, 659, 2575, 179
1470, 679, 2571, 181
1471, 670, 2570, 185
1472, 668, 2584, 189
1473, 688, 2599, 192
1474, 679, 2585, 195
1475, 666, 2577, 199
1476, 644, 2553, 205
1477, 641, 2526, 202
1478, 659, 2498, 207
1479, 648, 2503, 209
1480, 641, 2493, 210
1481, 655, 2493, 206
1482, 671, 2472, 206
1483, 653, 2447, 203
1484, 665, 2466, 198
1485, 662, 2476, 197
1486, 659, 2496, 198
1487, 660, 2492, 196
1488, 676, 2498, 197
1489, 664, 2523, 198
1490, 650, 2506, 198
1491, 650, 2508, 200
1492, 656, 2492, 202
1493, 671, 2479, 203
1494, 693, 2466, 203
1495, 687, 2493, 206
1496, 677, 2481, 208
1497, 682, 2478, 211
1498, 668, 2481, 214
1499, 649, 2484, 218
1500, 648, 2495, 224
1501, 643, 2490, 229
1502, 634, 2514, 232
1503, 646, 2525, 236
1504, 655, 2524, 241
1505, 658, 2560, 241
1506, 642, 2560, 240
1507, 647, 2530, 239
1508, 664, 2527, 239
1509, 650, 2522, 237
1510, 654, 2528, 237
1511, 649, 2530, 234
1512, 646, 2531, 233
1513, 665, 2535, 239
1514, 657, 2553, 247
1515, 658, 2579, 248
1516, 658, 2605, 252
1517, 659, 2590, 262
1518, 665, 2598, 263
1519, 674, 2595, 264
1520, 660, 2602, 269
1521, 648, 2587, 277
1522, 644, 2589, 279
1523, 643, 2590, 277
1524, 657, 2581, 279
1525, 672, 2548, 277
1526, 668, 2524, 278
1527, 674, 2506, 276
1528, 680, 2482, 280
1529, 671, 2443, 282
1530, 663, 2412, 285
1531, 635, 2390, 284
1532, 643, 2369, 280
1533, 675, 2382, 278
1534, 671, 2368, 277
1535, 692, 2353, 283
1536, 703, 2362, 283
1537, 707, 2367, 282
1538, 709, 2371, 282
1539, 726, 2386, 276
1540, 735, 2398, 270
1541, 719, 2405, 272
1542, 727, 2388, 272
1543, 714, 2393, 272
1544, 707, 2393, 273
1545, 711, 2392, 270
1546, 698, 2381, 270
1547, 703, 2387, 269
1548, 711, 2375, 267
1549, 710, 2369, 263
1550, 721, 2368, 269
1551, 719, 2352, 270
1552, 726, 2349, 272
1553, 723, 2332, 272
1554, 725, 2350, 269
1555, 726, 2374, 271
1556, 727, 2376, 280
1557, 717, 2391, 286
1558, 712, 2398, 296
1559, 708, 2409, 299
1560, 696, 2418, 300
1561, 708, 2429, 314
1562, 721, 2444, 319
1563, 714, 2434, 323
1564, 716, 2452, 326
1565, 722, 2455, 332
1566, 724, 2450, 341
1567, 707, 2453, 343
1568, 736, 2460, 348
1569, 730, 2459, 355
1570, 744, 2464, 348
1571, 730, 2448, 351
1572, 709, 2435, 355
1573, 699, 2445, 358
1574, 708, 2448, 359
1575, 686, 2466, 358
1576, 693, 2478, 359
1577, 685, 2485, 362
1578, 679, 2490, 363
1579, 672, 2475, 370
1580, 686, 2467, 373
1581, 703, 2494, 366
1582, 692, 2486, 363
1583, 688, 2499, 366
1584, 681, 2502, 363
1585, 694, 2525, 365
1586, 703, 2517, 366
1587, 715, 2517, 371
1588, 700, 2505, 380
1589, 702, 2491, 384
1590, 689, 2477, 390
1591, 697, 2445, 405
1592, 709, 2442, 414
1593, 717, 2446, 434
1594, 714, 2441, 445
1595, 721, 2432, 464
1596, 716, 2405, 481
1597, 699, 2386, 508
1598, 698, 2364, 527
1599, 710, 2356, 547
1600, 720, 2346, 556
1601, 742, 2345, 578
1602, 751, 2316, 592
1603, 756, 2305, 602
1604, 725, 2304, 609
1605, 743, 2291, 602
1606, 739, 2276, 592
1607, 728, 2257, 590
1608, 747, 2255, 582
1609, 739, 2247, 582
1610, 737, 2275, 584
1611, 744, 2277, 562
1612, 750, 2278, 560
1613, 756, 2289, 551
1614, 766, 2277, 551
1615, 766, 2277, 557
1616, 744, 2305, 562
1617, 748, 2300, 570
1618, 754, 2288, 575
1619, 759, 2271, 580
1620, 770, 2257, 589
1621, 779, 2255, 594
1622, 770, 2251, 602
1623, 779, 2244, 610
1624, 778, 2242, 611
1625, 761, 2247, 615
1626, 772, 2278, 620
1627, 783, 2258, 626
1628, 767, 2273, 631
1629, 758, 2295, 631
1630, 760, 2309, 634
1631, 765, 2303, 641
1632, 782, 2314, 655
1633, 782, 2318, 639
1634, 781, 2328, 643
1635, 784, 2332, 648
1636, 772, 2330, 646
1637, 757, 2321, 652
1638, 742, 2324, 661
1639, 742, 2335, 666
1640, 735, 2330, 667
1641, 768, 2330, 676
1642, 759, 2303, 680
1643, 754, 2313, 685
1644, 765, 2323, 704
1645, 750, 2323, 710
1646, 747, 2326, 713
1647, 745, 2337, 725
1648, 745, 2343, 723
1649, 759, 2329, 723
1650, 770, 2334, 732
1651, 756, 2333, 729
1652, 755, 2327, 721
1653, 750, 2344, 717
1654, 770, 2354, 717
1655, 769, 2323, 703
1656, 761, 2315, 701
1657, 760, 2289, 702
1658, 770, 2252, 698
1659, 790, 2240, 701
1660, 799, 2239, 694
1661, 782, 2229, 689
1662, 776, 2210, 680
1663, 778, 2217, 689
1664, 792, 2216, 692
1665, 795, 2224, 676
1666, 771, 2242, 662
1667, 770, 2249, 658
1668, 768, 2258, 657
1669, 766, 2266, 657
1670, 756, 2262, 659
1671, 762, 2258, 656
1672, 765, 2267, 658
1673, 772, 2298, 644
1674, 772, 2294, 628
1675, 793, 2289, 611
1676, 802, 2267, 609
1677, 793, 2274, 601
1678, 804, 2265, 600
1679, 799, 2234, 594
1680, 794, 2239, 595
1681, 804, 2211, 597
1682, 824, 2211, 590
1683, 813, 2204, 588
1684, 838, 2203, 604
1685, 830, 2204, 605
1686, 817, 2211, 613
1687, 837, 2210, 621
1688, 804, 2222, 628
1689, 797, 2249, 628
1690, 807, 2245, 636
1691, 800, 2229, 632
1692, 779, 2216, 650
1693, 773, 2207, 648
1694, 795, 2188, 651
1695, 812, 2198, 654
1696, 803, 2177, 652
1697, 795, 2198, 656
1698, 801, 2197, 660
1699, 813, 2181, 660
1700, 829, 2199, 656
1701, 827, 2177, 658
1702, 833, 2187, 659
1703, 834, 2201, 669
1704, 828, 2206, 672
1705, 797, 2212, 670
1706, 791, 2227, 668
1707, 801, 2210, 676
1708, 791, 2224, 687
1709, 794, 2226, 689
1710, 775, 2243, 683
1711, 785, 2237, 683
1712, 775, 2240, 687
1713, 796, 2261, 681
1714, 799, 2256, 675
1715, 793, 2274, 671
1716, 777, 2262, 647
1717, 793, 2276, 643
1718, 808, 2285, 648
1719, 799, 2286, 649
1720, 786, 2281, 659
1721, 779, 2278, 660
1722, 783, 2271, 662
1723, 793, 2263, 663
1724, 797, 2254, 672
1725, 782, 2263, 683
1726, 775, 2274, 690
1727, 777, 2261, 701
1728, 788, 2269, 712
1729, 778, 2285, 723
1730, 756, 2316, 730
1731, 786, 2323, 739
1732, 775, 2351, 737
1733, 772, 2366, 739
1734, 781, 2347, 744
1735, 751, 2343, 730
1736, 738, 2361, 737
1737, 752, 2376, 737
1738, 747, 2366, 744
1739, 720, 2363, 753
1740, 714, 2360, 751
1741, 718, 2392, 755
1742, 705, 2419, 752
1743, 714, 2426, 757
1744, 713, 2431, 758
1745, 726, 2409, 755
1746, 736, 2388, 756
1747, 713, 2376, 762
1748, 705, 2345, 753
1749, 727, 2336, 739
1750, 759, 2312, 742
1751, 776, 2298, 748
1752, 769, 2298, 752
1753, 756, 2309, 756
1754, 773, 2313, 748
1755, 772, 2296, 754
1756, 757, 2275, 768
1757, 755, 2263, 760
1758, 769, 2250, 764
1759, 760, 2229, 755
1760, 787, 2218, 768
1761, 788, 2212, 763
1762, 777, 2189, 769
1763, 787, 2183, 761
1764, 807, 2168, 744
1765, 798, 2152, 732
1766, 801, 2137, 719
1767, 794, 2155, 713
1768, 781, 2149, 704
1769, 768, 2171, 686
1770, 773, 2179, 668
1771, 778, 2208, 668
1772, 792, 2219, 658
1773, 797, 2201, 652
1774, 786, 2203, 650
1775, 788, 2195, 643
1776, 799, 2201, 636
1777, 801, 2219, 631
1778, 784, 2233, 626
1779, 784, 2250, 619
1780, 807, 2238, 609
1781, 794, 2242, 611
1782, 768, 2240, 603
1783, 765, 2256, 595
1784, 792, 2262, 576
1785, 765, 2256, 569
1786, 748, 2280, 564
1787, 741, 2308, 554
1788, 737, 2318, 541
1789, 750, 2339, 534
1790, 754, 2320, 527
1791, 748, 2339, 525
1792, 763, 2356, 520
1793, 747, 2379, 523
1794, 757, 2405, 525
1795, 746, 2429, 532
1796, 757, 2428, 537
1797, 738, 2428, 535
1798, 737, 2415, 540
1799, 745, 2402, 534
1800, 717, 2392, 533
1801, 719, 2375, 535
1802, 724, 2364, 530
1803, 724, 2348, 515
1804, 713, 2350, 507
1805, 703, 2371, 504
1806, 710, 2375, 497
1807, 692, 2367, 485
1808, 714, 2378, 479
1809, 711, 2389, 472
1810, 694, 2411, 473
1811, 700, 2425, 466
1812, 692, 2425, 464
